user_id,device_id_match,geo_distance_km,request_hour,days_since_last_request,recent_profile_change,failed_login_count_24h,new_device_flag,otp_request_count_1h,account_age_days,impossible_travel_flag,vpn_proxy_detected,repeated_request_10min,sim_swap_history_count,ip_risk_score,behavioral_risk_score,label,hour,day,month,weekday
32145,1,559.66,12,21,0,1,0,1,2273,0,0,0,0,42,25,0,11,12,6,3
71354,0,4.38,15,18,0,1,0,3,1733,0,1,0,0,5,30,0,5,11,11,1
62193,0,27.29,8,9,0,3,0,2,190,0,0,0,0,20,15,0,13,9,5,4
50198,1,961.47,10,19,0,0,0,1,649,0,0,0,1,38,25,0,2,1,7,1
66838,1,54.86,19,16,0,1,0,3,82,0,0,0,0,36,10,0,4,8,8,4
42381,0,45.8,23,17,0,2,0,2,2358,0,0,0,0,9,15,0,23,30,3,6
92829,0,1078.57,10,20,1,2,0,2,283,0,0,0,0,3,40,0,3,30,4,2
73951,0,24.17,13,23,1,2,0,2,491,0,0,0,0,9,25,0,10,3,8,6
97880,1,32.67,15,15,0,0,0,4,691,0,1,0,0,14,15,0,20,28,3,4
68762,1,77.0,13,16,0,0,0,6,2465,0,0,0,0,37,30,0,16,5,4,5
18978,1,35.0,15,16,0,4,0,5,999,0,0,0,0,12,35,0,0,16,8,5
62260,1,57.17,7,16,0,2,0,5,1511,0,0,0,1,9,20,0,8,21,2,4
92757,1,14.36,17,12,0,1,0,2,706,0,1,0,1,7,15,0,0,31,1,4
21964,1,168.39,15,16,0,2,0,2,1552,0,0,0,1,25,0,0,12,30,7,2
87851,1,33.5,11,17,0,2,0,1,1373,0,0,0,0,9,0,0,5,3,11,0
96200,1,30.75,10,15,0,0,0,2,1097,0,0,0,0,26,0,0,16,4,4,4
11055,1,2.97,16,20,0,0,0,1,1890,0,0,0,0,33,0,0,1,12,1,6
67363,1,47.25,11,13,0,1,0,1,82,0,0,0,0,4,0,0,13,6,12,5
57271,1,58.6,23,23,0,5,0,1,201,0,0,0,0,28,15,0,12,4,9,3
79413,1,23.26,17,14,0,1,0,1,589,0,0,0,0,5,0,0,13,4,10,5
34512,1,50.99,4,28,0,1,0,2,850,0,0,0,0,19,0,0,21,27,6,4
24057,1,33.47,15,21,0,4,1,5,1574,0,0,0,0,40,55,0,8,13,7,6
56625,1,11.39,18,21,1,1,0,1,1244,0,0,0,1,20,10,0,12,4,9,3
48009,0,6.65,11,23,0,7,0,7,1754,0,0,0,0,6,50,0,20,15,10,2
24407,1,77.93,10,27,0,1,0,1,2442,0,0,0,1,10,0,0,0,19,11,2
53319,1,12.71,20,25,0,2,0,2,771,0,0,0,0,18,0,0,6,2,8,5
57275,1,25.25,23,24,0,2,0,1,600,0,0,0,0,17,0,0,20,17,7,3
48998,1,11.82,3,12,0,1,0,3,724,0,0,0,1,21,0,0,2,3,8,6
28339,1,113.16,10,14,1,2,0,1,1698,0,0,0,0,5,10,0,23,2,8,5
31431,1,26.39,1,13,0,1,0,2,1687,0,0,0,0,31,0,0,12,2,6,0
55528,1,14.11,13,15,0,5,1,0,2012,0,0,0,1,3,25,0,14,6,7,6
74822,1,51.39,16,14,1,1,0,1,1116,0,0,0,2,24,20,0,13,15,1,2
30978,0,10.01,13,27,0,1,0,0,1482,0,0,0,0,16,15,1,23,10,4,3
60110,1,8.25,9,19,0,0,1,1,331,0,0,0,0,44,20,0,0,27,9,5
47098,1,735.57,13,14,0,0,0,1,1986,0,0,0,0,34,15,0,3,23,5,4
32734,0,34.4,18,19,0,0,0,7,2101,0,0,0,0,43,45,0,16,25,4,4
18518,1,63.42,17,20,0,1,1,4,1259,0,0,0,0,29,10,0,11,6,1,0
49767,0,7.22,10,21,0,0,0,2,2078,0,0,0,0,39,25,1,1,31,12,2
26080,0,59.48,12,21,0,0,1,3,979,0,0,0,0,3,25,0,18,20,3,3
94293,1,79.93,18,15,1,2,0,1,2423,0,0,0,0,23,10,0,10,23,9,1
33218,1,81.92,7,20,0,5,0,4,279,0,0,0,0,2,15,0,1,17,11,0
68967,1,24.78,8,20,0,0,0,2,1060,0,0,0,0,10,0,0,3,31,3,0
69425,1,58.79,4,23,0,2,0,1,1070,0,0,0,2,11,10,0,23,21,7,0
46160,0,90.67,18,18,1,0,0,0,1157,0,0,0,0,15,25,0,23,22,11,5
49894,1,260.35,12,18,0,1,0,0,570,0,0,0,0,21,0,0,16,7,1,1
13411,0,23.18,11,18,0,1,0,3,1658,0,0,0,0,8,15,0,18,28,7,0
79764,1,7.72,15,19,0,0,0,2,348,0,0,0,0,38,10,0,6,4,10,5
96619,1,37.23,7,23,0,0,0,2,1985,0,0,0,0,38,10,0,4,5,11,2
66601,1,731.05,0,17,0,0,0,1,644,0,0,0,1,38,25,0,14,6,9,5
10367,1,30.56,11,24,0,1,0,0,1346,0,0,0,0,14,0,0,20,26,6,3
35506,0,0.31,21,24,0,4,0,4,914,0,0,1,2,10,60,0,21,23,10,3
34717,1,58.55,14,15,0,0,0,2,1941,0,0,0,0,13,0,0,4,17,7,3
18429,1,29.45,12,16,1,3,1,0,2127,0,0,0,0,2,20,0,4,20,12,5
49918,1,878.26,14,16,0,2,0,2,1413,0,0,0,0,7,15,0,0,20,10,0
84861,1,76.54,6,16,1,1,1,2,783,0,0,0,0,26,20,0,22,27,8,2
56426,1,695.79,19,16,0,1,0,4,574,0,0,0,0,20,15,0,15,30,1,3
76262,1,26.94,14,17,0,2,0,4,1896,0,0,0,0,39,10,0,15,4,4,4
15475,1,41.94,6,14,0,1,0,2,1436,0,0,0,0,7,0,0,17,5,2,2
76217,1,38.14,15,18,0,2,1,2,1729,0,0,0,1,28,10,0,9,16,1,3
55792,1,47.47,13,10,0,2,0,2,2248,0,0,0,1,9,0,0,14,10,6,1
42632,1,2.12,10,23,0,2,0,1,754,0,0,0,0,43,10,0,8,29,9,0
77516,1,466.23,3,20,0,1,0,0,798,0,1,0,1,21,15,0,0,15,6,6
10055,1,28.84,18,16,0,3,0,1,2190,0,0,0,0,24,0,0,22,31,3,0
14032,0,13.03,16,14,1,0,0,1,2253,0,0,0,0,37,35,1,14,9,6,0
17166,1,37.92,10,19,0,1,0,2,2393,0,0,0,0,11,0,0,12,25,10,5
84793,1,33.63,12,18,0,1,0,1,1280,0,0,0,0,19,0,0,23,2,2,6
82278,0,32.49,10,23,0,1,0,9,147,0,0,0,0,39,45,1,2,22,11,5
65790,1,34.08,11,22,0,1,0,1,1830,0,0,0,0,37,10,0,0,9,11,6
26652,1,93.18,1,19,0,4,0,4,1034,0,0,0,0,28,15,0,6,6,5,1
57351,1,65.87,16,17,0,2,0,1,2149,0,0,0,0,2,0,0,1,27,4,6
86553,1,45.52,13,16,0,5,1,8,177,0,1,0,0,37,70,0,2,20,12,5
75868,0,23.7,10,22,0,2,0,4,1370,0,0,0,0,41,25,0,19,2,6,0
85019,1,22.75,15,19,0,0,0,2,1538,0,0,0,0,37,10,0,11,21,11,4
98953,1,55.93,10,16,0,2,0,0,1626,0,0,1,0,30,20,0,11,20,3,3
15149,0,20.96,18,16,1,0,0,0,1954,0,0,0,0,44,35,0,1,3,12,2
15514,0,85.17,10,17,0,0,1,4,50,0,0,0,0,26,25,0,18,20,8,2
24966,1,43.35,2,13,0,1,0,3,1837,0,0,0,0,25,0,0,16,11,3,1
48024,1,16.72,14,19,0,3,0,1,141,0,0,0,0,9,0,0,17,20,2,3
60580,1,87.32,13,14,0,2,0,2,569,0,0,0,2,41,20,0,22,8,3,5
47150,1,67.22,2,19,0,1,0,2,148,0,0,0,1,35,0,0,1,30,12,1
97163,1,20.63,17,21,0,5,1,0,549,0,0,0,0,36,35,0,14,24,5,5
89930,1,61.91,11,21,0,2,0,2,1189,0,0,0,0,32,0,0,7,30,9,1
28300,0,23.76,16,18,0,0,1,1,166,0,0,1,0,3,45,1,17,6,9,5
54122,1,8.99,20,23,0,1,0,1,640,0,1,0,0,4,15,0,18,7,6,5
14836,1,80.93,21,13,0,7,0,2,2369,0,0,0,0,38,25,0,6,26,10,6
40899,1,56.92,9,14,0,1,0,6,560,0,0,0,1,17,20,0,8,22,1,2
24688,1,89.31,0,18,1,1,0,2,1106,0,0,0,0,39,20,0,15,27,11,3
98963,1,4.48,14,15,0,3,0,0,1168,0,0,0,0,39,10,0,0,13,12,5
76608,1,45.26,18,24,0,1,0,4,2252,0,0,0,0,44,10,0,15,25,7,4
89674,1,7.1,21,22,1,2,0,0,1579,0,0,0,1,3,10,0,19,23,8,5
33468,1,66.36,15,20,0,2,0,0,243,0,0,0,0,39,10,0,22,1,4,1
50431,1,35.37,9,17,0,0,1,1,1874,0,0,0,1,14,10,0,17,23,7,2
31038,1,6.41,21,14,0,0,0,2,1663,0,0,0,0,4,0,0,10,12,12,4
96967,1,26.0,14,22,0,0,0,8,612,0,0,0,0,13,20,0,18,8,1,2
31339,0,29.06,18,17,0,1,0,10,1535,0,0,0,2,17,45,1,18,2,6,0
26257,1,366.6,12,20,0,0,0,2,2495,0,0,0,0,19,0,0,9,19,7,5
27051,1,64.85,14,22,0,4,0,4,1772,0,0,0,1,6,15,0,2,28,12,6
40352,1,54.88,17,17,0,1,0,3,331,0,0,0,0,20,0,0,9,16,2,6
29480,0,34.92,20,9,0,0,0,8,972,0,0,0,1,26,35,0,3,1,9,0
17053,1,15.67,11,14,0,0,0,1,657,0,0,0,1,7,0,0,23,5,4,5
15478,1,0.24,17,16,1,1,1,1,508,0,0,0,0,8,20,0,5,13,5,1
72158,1,4.24,18,16,0,5,0,1,1735,0,0,0,0,7,15,0,4,6,7,6
68445,1,30.47,10,23,0,0,0,4,2140,0,0,0,1,2,0,0,7,27,12,5
76041,0,21.9,12,18,0,0,0,1,1100,0,0,0,0,42,25,0,20,25,10,5
14717,1,20.41,11,23,0,3,0,3,990,0,0,1,1,3,20,0,9,5,7,5
12001,1,500.61,10,14,0,1,0,2,2002,0,0,0,1,36,25,1,17,3,12,2
53413,1,1176.81,10,10,0,2,0,3,2240,0,0,0,0,20,15,0,16,27,3,3
56461,1,6.6,13,11,1,3,1,1,465,0,0,0,1,16,20,0,6,18,9,3
47531,1,32.83,9,13,0,1,0,8,2090,0,0,0,0,40,30,0,2,26,5,0
56032,1,26.35,16,16,0,3,0,4,2037,0,1,1,0,7,35,0,15,17,12,2
38641,0,8.08,15,16,0,1,0,1,2380,0,0,0,0,12,15,0,8,22,3,5
26827,1,19.43,8,20,0,0,0,1,1581,0,0,0,1,7,0,0,12,30,9,1
46661,1,61.44,19,20,0,0,0,0,1112,0,0,0,0,14,0,0,9,26,3,2
33290,1,13.51,18,15,0,0,0,2,1023,0,0,0,0,11,0,0,19,10,6,1
24173,1,88.85,7,18,0,0,1,0,1807,0,0,0,0,34,10,0,0,21,12,6
19106,1,9.98,20,25,0,0,0,1,899,0,0,0,1,39,10,0,13,6,8,2
20361,1,24.92,16,13,0,2,0,1,1714,0,0,0,1,28,0,0,6,15,2,5
43316,1,70.9,1,22,0,2,0,2,176,0,0,0,0,12,0,0,14,19,9,4
71536,1,85.29,1,21,0,2,0,8,1633,0,0,0,1,23,20,0,11,19,1,6
70977,1,24.53,1,21,0,1,0,2,2306,0,0,0,0,8,0,0,23,28,8,3
27108,1,87.72,15,15,0,4,0,2,156,0,0,0,0,36,25,0,9,19,12,4
97187,1,47.61,2,26,0,1,0,3,1801,0,0,0,0,3,0,0,0,31,1,4
66450,0,58.59,13,20,0,2,0,2,2125,0,0,0,0,37,25,0,4,5,1,6
52544,1,4.31,12,15,0,4,0,0,620,0,0,0,0,6,15,0,11,16,9,1
64065,1,33.46,11,11,0,0,0,0,789,0,0,0,1,35,0,0,13,31,8,6
77507,1,36.7,8,24,0,3,0,3,1668,0,0,0,0,36,10,0,21,9,5,4
24122,1,3.09,12,10,0,0,1,6,1272,0,0,0,0,26,30,0,17,14,6,5
62584,1,927.74,7,19,0,0,0,2,1432,0,0,0,1,36,25,0,9,9,3,6
62074,0,75.32,13,25,0,1,0,1,1115,0,0,0,0,8,15,0,11,10,3,0
34885,1,78.27,14,29,0,1,1,4,2046,0,0,0,0,16,10,0,3,23,12,1
76097,1,18.38,17,26,0,1,0,0,461,0,0,0,0,19,0,0,11,14,11,4
79881,1,42.01,0,18,1,1,0,1,1270,0,0,0,1,26,10,0,12,15,3,5
48279,1,0.59,11,18,0,2,0,0,1266,0,0,0,0,19,0,0,0,1,5,3
17284,0,61.0,19,17,0,0,1,1,620,0,0,0,0,19,25,0,14,22,5,3
18233,1,76.01,19,19,0,1,0,4,1696,0,0,0,0,4,0,0,21,8,7,1
36877,0,29.13,14,17,0,1,0,0,1919,0,0,0,2,22,25,0,17,12,6,3
89076,1,22.15,17,14,1,1,1,1,2044,0,0,0,0,35,20,0,14,4,11,1
26395,1,26.1,7,17,0,1,1,2,914,0,0,0,0,22,10,0,2,13,2,3
80141,1,26.66,20,18,0,2,0,2,1621,0,1,0,0,15,15,0,4,8,12,0
96987,0,43.38,14,15,0,1,1,2,2338,0,0,0,1,19,25,0,0,22,7,1
43295,1,18.97,23,20,1,2,0,2,864,0,1,0,0,17,25,0,1,1,2,5
26365,1,21.59,13,19,0,0,0,2,402,0,0,0,0,26,0,0,18,22,4,1
88500,1,50.54,11,19,0,1,0,4,1484,0,0,0,0,38,10,0,15,22,9,0
83625,1,51.51,0,23,0,2,0,3,1678,0,1,0,0,21,15,0,2,29,9,0
35133,1,6.14,14,18,1,1,0,3,1006,0,0,0,2,33,20,0,17,13,4,6
87361,0,442.53,1,21,0,3,0,2,1797,0,0,0,1,4,15,0,1,3,9,2
87614,1,50.11,6,19,1,1,1,2,943,0,1,0,0,27,35,0,22,12,1,6
16553,1,653.75,18,11,0,1,0,1,1114,0,0,0,0,20,15,0,13,20,8,2
80926,1,56.22,8,17,0,0,0,0,938,0,0,0,0,4,0,0,9,13,6,4
15159,1,35.92,9,20,0,4,0,0,278,0,0,0,0,42,25,0,6,20,3,3
84112,1,17.57,10,17,1,2,0,0,773,0,0,0,1,3,10,0,18,4,4,4
79754,1,25.02,22,16,0,1,0,1,957,0,0,0,0,17,0,0,21,1,7,1
48232,1,20.38,10,13,0,0,0,0,1611,0,0,0,0,27,0,0,5,14,12,6
64549,1,40.49,23,19,0,1,0,2,2386,0,0,0,0,20,0,0,20,19,7,5
66330,1,70.08,9,16,0,6,0,3,1878,0,0,0,0,32,15,0,3,14,8,3
64372,1,8.74,14,15,0,6,0,0,1882,0,0,0,2,28,25,0,22,19,6,3
49344,1,39.19,2,23,0,7,0,6,2169,0,0,0,0,27,35,1,11,11,7,4
69390,1,32.35,12,21,0,1,0,2,1851,0,0,0,0,30,0,0,7,26,5,0
64792,0,29.94,2,11,0,1,0,2,290,0,1,0,0,30,30,0,9,21,6,5
22875,1,848.0,20,13,0,2,0,2,2039,0,1,0,0,27,30,1,13,24,10,4
77774,1,7.76,6,18,0,1,0,1,698,0,0,0,2,40,20,0,13,1,1,2
86843,0,39.64,7,15,0,2,0,4,2128,0,0,0,0,28,15,0,1,31,12,2
46406,1,74.57,13,24,0,3,0,4,2341,0,0,0,0,8,0,0,7,4,11,1
44709,1,59.55,20,24,0,3,0,6,1640,0,0,0,0,41,30,0,2,6,9,5
15156,0,76.3,15,19,0,6,0,2,1542,0,0,0,0,23,30,0,11,26,5,0
28224,0,14.44,8,22,0,1,1,3,1520,0,0,0,1,17,25,1,11,25,6,2
90766,1,51.15,16,21,0,0,0,5,2226,0,1,0,0,38,45,0,3,19,3,2
99579,1,42.02,4,15,0,3,0,1,2498,0,0,0,0,13,0,0,22,11,12,3
71322,1,56.98,19,18,0,0,0,6,2188,0,0,1,0,27,40,0,14,22,6,6
83066,1,51.58,20,16,0,5,0,4,2042,0,1,0,0,22,30,0,21,6,9,5
49444,1,5.64,13,16,0,2,0,1,900,0,1,0,0,30,15,0,10,11,9,3
61098,1,23.35,16,17,0,1,0,4,1472,0,0,0,1,30,0,0,19,25,4,4
49392,1,7.4,12,31,0,1,0,1,2005,0,0,0,1,6,0,0,20,8,9,0
72924,0,9.8,15,27,0,2,0,4,109,0,0,0,0,35,15,0,15,12,11,2
30866,1,202.9,18,11,0,0,1,3,105,1,0,0,0,35,35,0,15,2,4,2
23400,1,29.89,3,16,0,2,0,1,2363,0,1,0,0,34,15,0,16,27,11,3
61315,1,46.25,1,25,0,3,0,2,1376,0,0,0,1,19,0,0,10,25,12,3
78959,1,39.11,16,11,0,3,0,1,1298,0,0,0,0,21,0,0,10,30,9,1
28672,1,24.65,17,22,0,2,0,3,159,0,0,0,0,19,0,0,1,30,3,6
24922,1,40.72,13,15,0,1,0,3,2260,0,0,0,1,34,0,0,1,5,1,6
76433,0,8.73,0,27,1,1,1,2,2376,0,0,1,0,44,65,0,9,17,6,1
79504,1,45.65,13,25,0,0,0,0,1233,0,0,0,0,8,0,0,9,23,11,6
72524,0,53.35,14,18,0,1,0,2,1552,0,0,0,1,20,15,0,0,15,3,5
46877,1,9.54,7,24,0,0,0,3,1731,0,0,0,0,38,10,0,4,12,8,1
75287,1,15.77,14,15,0,2,1,3,271,0,1,1,0,22,45,0,4,11,3,1
18184,1,17.92,12,17,0,2,0,7,2397,0,0,0,0,29,20,0,22,9,4,2
73414,1,15.29,8,20,0,0,1,1,1328,0,0,0,0,35,10,0,11,16,6,0
40928,0,29.19,15,17,0,3,0,2,156,0,0,0,0,19,15,0,13,18,11,1
34343,1,81.37,1,19,1,1,1,2,999,0,0,0,0,16,20,0,16,23,9,1
62116,1,36.75,20,15,0,2,0,3,948,0,0,0,1,19,0,0,11,20,4,6
33323,0,259.53,16,19,0,2,1,0,1400,0,1,0,0,9,40,0,11,11,6,2
39623,0,8.75,15,16,0,0,1,1,1117,0,0,0,0,15,25,0,22,1,8,4
90512,0,39.04,12,20,0,3,0,0,1208,0,0,0,1,24,15,0,4,18,12,3
62529,0,1.97,16,20,0,1,0,3,733,0,0,0,0,31,15,0,3,28,2,4
88630,1,75.53,15,22,0,1,0,3,1275,0,0,0,0,29,0,0,22,21,7,0
25457,1,289.47,9,13,1,2,0,1,2193,0,0,0,0,36,20,0,1,6,6,4
99978,1,83.01,14,18,0,2,0,3,743,0,0,0,0,28,0,0,6,2,3,6
85476,0,8.03,17,21,0,1,0,1,133,0,0,0,0,38,25,0,7,18,11,1
32285,1,53.99,10,22,1,1,0,1,1918,0,0,0,0,23,10,0,14,15,1,2
82042,0,66.73,15,16,0,0,0,2,1181,0,0,0,1,15,15,0,9,24,11,0
31719,1,518.76,9,18,0,5,0,1,1196,0,1,0,0,16,45,0,8,22,4,1
21994,1,49.76,15,24,0,1,0,1,707,0,0,0,1,5,0,0,5,26,11,2
22924,1,25.08,12,15,0,1,0,4,879,0,0,0,1,18,0,0,13,30,9,1
26812,1,47.96,14,24,0,0,0,1,432,0,0,0,0,2,0,0,22,13,10,0
40041,1,128.95,13,25,0,1,1,2,1180,0,0,1,1,10,30,0,4,16,10,3
62001,1,41.33,12,19,1,2,1,1,454,0,0,0,0,23,20,0,7,25,2,1
62686,1,71.53,8,10,0,0,0,3,524,0,0,0,0,16,0,0,22,10,11,0
47005,1,17.79,6,19,0,2,0,3,1848,0,0,0,0,43,10,1,21,8,11,5
95099,1,101.25,13,27,1,1,0,1,2184,0,0,0,0,18,10,0,18,21,2,4
40956,0,19.02,14,17,0,5,1,2,2211,0,0,0,1,1,40,0,13,1,6,6
17858,1,74.61,15,16,0,1,1,2,1444,0,0,0,0,31,10,0,13,8,1,2
43138,1,41.38,23,15,0,1,0,4,2302,0,0,0,0,26,0,0,8,16,3,6
59704,1,62.86,14,16,0,1,0,1,67,0,0,0,0,29,0,0,12,23,9,1
53565,1,22.62,15,15,0,0,0,5,299,0,0,0,0,3,20,0,10,30,11,6
18244,1,3.03,14,18,0,1,0,0,2391,0,0,0,0,36,10,0,19,13,1,0
54088,1,19.47,17,14,0,2,0,4,2483,0,0,0,0,4,0,0,11,29,6,6
34459,1,49.12,11,24,0,2,0,1,2338,0,0,0,0,33,0,0,2,16,1,3
36719,1,65.18,6,18,0,3,0,1,1986,0,0,0,0,24,0,0,16,17,4,3
30295,1,38.36,11,29,0,1,0,10,1278,0,0,0,1,2,20,0,4,12,11,2
87561,1,66.25,14,17,0,2,0,2,1544,0,0,0,1,35,0,0,7,22,9,0
18569,1,27.5,17,19,0,2,1,2,434,0,0,0,1,37,20,0,23,26,5,0
67609,1,49.74,20,16,0,1,1,2,1985,0,0,0,0,25,10,0,19,12,12,4
52275,1,54.96,15,18,0,3,0,3,1295,0,0,0,1,3,0,0,23,31,10,4
40048,1,58.82,7,18,0,1,0,1,2455,0,0,0,0,29,0,0,11,2,10,3
70402,0,955.19,18,18,0,2,0,3,1860,0,0,0,0,12,30,1,22,4,10,5
30464,1,66.85,10,24,0,6,0,2,732,0,0,0,0,20,15,0,21,10,4,3
68006,1,55.53,16,16,0,3,0,1,1575,0,0,0,0,25,0,0,19,9,6,0
74094,0,74.11,10,25,0,3,0,2,979,0,0,0,0,1,15,0,22,1,2,5
66411,0,98.43,15,25,0,6,0,6,1047,0,0,0,0,10,50,0,2,4,2,1
43001,0,110.5,22,19,0,2,1,2,1411,0,0,0,0,18,25,1,12,13,7,6
36496,0,47.12,12,20,1,2,1,5,1952,0,0,0,0,21,55,1,0,28,5,2
85657,1,34.16,13,22,0,1,0,1,204,0,0,0,0,12,0,0,11,31,5,5
35025,1,35.89,0,15,0,0,0,2,339,0,0,0,0,17,0,0,15,16,2,6
82413,0,64.23,15,17,0,3,0,2,848,0,0,0,0,13,15,0,9,25,4,4
13936,1,23.04,13,24,0,2,0,0,404,0,0,0,0,21,0,0,4,10,4,3
18655,0,54.19,15,16,0,0,1,0,104,0,1,0,0,12,40,1,23,3,11,0
89431,1,49.44,8,20,0,1,0,3,803,0,0,0,0,28,0,0,5,23,5,4
33100,1,23.01,14,25,0,3,0,1,682,0,0,0,0,34,0,0,23,2,6,0
22932,0,15.27,19,18,0,2,0,1,714,0,0,0,2,14,25,0,23,2,2,6
84701,1,33.93,1,14,0,0,0,2,2364,0,0,0,0,14,0,0,19,7,12,6
83946,1,40.26,15,16,0,0,0,1,2224,0,0,0,0,5,0,0,4,25,12,3
50406,1,32.51,17,19,0,1,0,2,1292,0,0,0,0,42,10,0,1,29,8,4
14886,1,29.99,18,13,0,1,0,2,240,0,0,0,0,39,10,0,22,11,7,4
16884,1,44.81,9,12,0,1,0,0,1607,0,0,0,0,7,0,0,13,22,11,5
25129,0,36.01,12,11,0,2,0,1,908,0,0,0,0,37,25,0,19,19,5,0
73032,1,24.33,10,22,0,2,0,3,1445,0,0,0,1,39,10,0,18,12,4,5
40284,0,5.44,17,20,0,0,1,3,1342,0,0,0,0,32,25,0,21,23,9,1
92735,1,20.5,7,20,0,0,0,2,1225,0,0,0,1,8,0,0,5,7,1,1
59810,1,70.29,6,22,0,2,0,3,763,0,0,0,0,9,0,0,5,1,4,1
71048,1,31.22,10,13,0,0,0,3,920,0,0,0,0,25,0,0,20,20,12,5
32578,1,40.26,18,16,0,2,0,3,2323,0,0,0,0,8,0,0,23,24,12,2
60324,1,49.13,17,18,0,1,1,5,222,0,0,0,0,31,30,0,3,21,12,6
78221,1,52.04,18,9,0,1,0,2,1505,0,0,0,0,12,0,0,15,30,6,0
62334,1,16.66,14,20,0,0,0,3,722,0,1,0,0,40,25,0,20,10,11,0
22301,1,36.82,13,17,0,1,0,3,707,0,0,0,1,34,0,0,0,19,1,6
30083,1,0.83,7,20,0,0,0,2,923,0,0,0,0,7,0,0,7,9,9,1
25268,1,82.38,9,17,0,1,0,1,1144,0,0,0,0,36,10,0,20,17,7,3
56515,1,67.68,4,20,0,0,0,2,521,0,0,0,0,32,0,0,6,26,12,4
70328,1,760.93,8,17,0,0,0,1,427,0,0,0,0,36,25,0,12,17,9,2
74946,1,99.95,14,15,0,4,0,2,799,0,0,0,0,23,15,0,9,28,2,4
23247,0,57.77,18,19,0,3,0,1,1309,0,0,0,0,21,15,0,2,17,5,5
45289,0,10.49,14,18,0,1,1,1,585,0,0,0,0,33,25,0,3,9,1,3
47585,1,1.52,16,10,0,2,0,1,1807,0,0,0,0,28,0,0,10,27,4,6
83684,1,60.08,16,18,0,2,0,3,1492,0,0,0,1,2,0,0,23,2,1,3
23185,0,48.17,4,23,0,5,0,4,467,0,0,0,1,21,30,0,7,24,5,5
21904,1,40.33,10,17,1,0,0,1,2070,0,1,0,0,40,35,0,3,15,1,2
47402,0,87.98,19,25,0,1,0,2,1992,0,0,0,0,19,15,0,18,28,9,6
44009,1,52.01,8,26,0,0,0,1,92,0,0,0,1,2,0,0,2,16,2,6
78749,1,34.59,17,21,0,3,0,3,401,0,0,0,0,19,0,0,9,16,6,0
35588,1,3.12,8,19,0,2,0,2,1354,0,0,0,0,17,0,0,3,29,6,6
36493,0,22.96,5,18,1,1,0,4,265,0,0,1,0,20,45,0,4,11,9,3
90403,0,12.6,0,15,0,1,0,7,2119,0,0,0,0,40,45,0,15,25,3,1
83614,0,38.66,16,20,0,1,0,2,1251,0,0,1,2,29,45,0,6,14,4,0
69604,0,325.36,15,16,0,0,0,0,838,0,0,0,1,3,15,0,23,8,4,1
83167,1,3.0,18,18,1,1,0,2,985,0,1,0,0,16,25,0,12,19,11,2
30446,1,34.05,11,23,0,2,0,2,1043,0,0,0,0,34,0,0,5,10,3,0
60774,0,77.01,21,14,0,7,0,0,584,0,0,0,0,44,40,0,9,13,12,5
56816,0,4.06,12,16,0,1,0,2,590,0,0,0,0,19,15,0,23,14,1,1
73381,1,21.95,12,17,0,3,0,1,953,0,0,0,0,35,0,0,13,6,2,3
76384,1,50.75,12,25,0,2,0,2,567,0,0,0,1,24,0,0,4,16,2,6
89035,1,6.82,10,21,1,2,0,1,1323,0,0,0,0,27,10,0,11,25,7,4
26035,1,76.6,11,13,0,0,0,1,2459,0,0,1,0,39,30,0,17,1,9,0
73945,1,30.09,23,19,0,4,0,8,2457,0,0,0,0,12,35,0,10,16,9,1
50829,0,209.09,13,19,0,3,0,1,156,0,0,0,0,19,15,0,17,19,4,5
91454,1,19.03,18,17,0,2,0,5,2147,0,0,0,0,33,20,0,6,10,10,4
23759,1,61.21,4,22,0,0,0,2,1277,1,0,0,0,37,35,0,21,23,9,1
80934,1,58.91,8,12,0,2,0,4,2109,0,1,0,0,32,15,0,21,5,7,5
73940,1,5.89,8,16,0,0,0,3,1705,0,0,0,0,7,0,0,18,8,3,5
88738,1,17.91,16,18,0,2,0,0,244,0,0,0,0,30,0,0,19,19,10,6
69942,0,3.03,19,26,0,1,0,2,286,0,0,0,0,24,15,0,11,31,7,3
82892,1,694.28,21,18,0,0,0,1,1536,0,0,0,0,41,25,0,3,4,11,1
13455,1,52.84,10,20,0,1,1,1,1867,0,0,0,0,28,10,0,2,8,4,1
43645,1,15.86,14,20,0,2,0,2,328,0,0,0,0,2,0,0,13,29,3,5
55402,1,22.42,9,13,0,0,0,2,875,0,0,0,0,16,0,0,4,12,5,0
27181,1,16.52,10,16,0,1,0,2,2416,0,1,0,0,44,25,0,0,28,5,2
70972,1,42.32,14,17,0,2,0,1,2162,0,0,0,0,3,0,0,21,9,8,5
11067,1,27.94,19,17,0,0,0,4,654,0,1,0,1,27,15,0,7,20,2,3
73095,1,46.65,8,29,0,0,0,0,1685,0,0,0,0,27,0,0,3,22,7,1
30293,1,13.41,7,21,1,0,1,2,522,0,0,0,0,44,30,0,18,1,8,4
34743,1,45.44,20,18,0,0,1,0,1577,0,0,0,0,41,20,0,7,20,6,4
19094,1,11.11,13,28,1,3,0,0,566,0,0,0,0,5,10,0,22,30,8,5
74676,1,72.5,12,19,1,0,1,3,1777,0,1,0,0,34,35,0,10,17,6,1
56367,1,59.85,18,21,0,3,0,0,2087,0,0,0,0,27,0,0,4,7,1,1
